Start Date,01/01/2010,,,,,
End Date,01/01/2023,,,,,
,,,,,,
,LME COPPER    3MO ($),LME ALUMINUM  3MO ($),LME ZINC      3MO ($),LME LEAD      3MO ($),LME TIN       3MO ($),Generic 1st 'CL' Future
,LMCADS03 Comdty,LMAHDS03 Comdty,LMZSDS03 Comdty,LMPBDS03 Comdty,LMSNDS03 Comdty,CL1 Comdty
,Settlement Price,Settlement Price,Settlement Price,Settlement Price,Settlement Price,Settlement Price
Dates,PX_SETTLE,PX_SETTLE,PX_SETTLE,PX_SETTLE,PX_SETTLE,PX_SETTLE
24/11/2015,4608,1446,1580.5,1607,14425,42.87
25/11/2015,4549,1460,1578,1615.5,14745,43.04
26/11/2015,4636,1501,1604,1641,14925,43.04
27/11/2015,4573,1457.5,1549,1617,15000,41.71
30/11/2015,4586,1446,1563,1647,15050,41.65
01/12/2015,4632,1469,1575,1649,15125,41.85
02/12/2015,4563,1485.5,1549,1654,15025,39.94
03/12/2015,4556,1473,1521.5,1650,14795,41.08
04/12/2015,4612,1514.5,1552,1685,14850,39.97
07/12/2015,4557,1485,1531,1687,14600,37.65
08/12/2015,4588,1477,1531,1697,14400,37.51
09/12/2015,4580,1490,1533,1701.5,14550,37.16
10/12/2015,4590,1491,1532,1708,14540,36.76
11/12/2015,4703,1482,1552,1726,14600,35.62
14/12/2015,4672,1491.5,1552,1737,14725,36.31
15/12/2015,4565,1471,1504,1708,14550,37.35
16/12/2015,4609,1486,1520,1665,14640,35.52
17/12/2015,4545,1476,1495,1617,14575,34.95
18/12/2015,4685,1505.5,1516,1679,14745,34.73
21/12/2015,4738,1513,1533,1725,14650,34.74
22/12/2015,4665.5,1507,1517,1700,14640,36.14
23/12/2015,4720,1536,1555,1732.5,14620,37.5
24/12/2015,4692,1533,1549,1744,14555,38.1
25/12/2015,4692,1533,1549,1744,14555,38.1
28/12/2015,4692,1533,1549,1744,14555,36.81
29/12/2015,4729,1535,1602,1768,14700,37.87
30/12/2015,4735,1528,1632,1780,14650,36.6
31/12/2015,4705,1507,1609,1793,14555,37.04
01/01/2016,4705,1507,1609,1793,14555,37.04
04/01/2016,4609.5,1473,1568,1745.5,14400,36.76
05/01/2016,4645,1463,1573,1714,14155,35.97
06/01/2016,4620,1475,1546,1679.5,13800,33.97
07/01/2016,4524,1475,1506,1659.5,13730,33.27
08/01/2016,4485,1492.5,1509,1621,13750,33.16
11/01/2016,4387,1460,1482,1601,13650,31.41
12/01/2016,4352,1450,1468,1607,13450,30.44
13/01/2016,4392,1462,1495,1628,13305,30.48
14/01/2016,4415.5,1482.5,1511,1629,13350,31.2
15/01/2016,4331,1473,1476,1597,13300,29.42
18/01/2016,4377,1480,1496,1606,13325,29.42
19/01/2016,4408,1481,1506.5,1631,13300,28.46
20/01/2016,4359,1469,1483,1612,13475,26.55
21/01/2016,4430,1482,1507,1642,13630,29.53
22/01/2016,4443,1481.5,1510,1638.5,13690,32.19
25/01/2016,4417,1476,1515,1622.5,13675,30.34
26/01/2016,4539,1495,1590,1651,14175,31.45
27/01/2016,4590,1526,1615,1668,14450,32.3
28/01/2016,4530,1513.5,1577.5,1670,14250,33.22
29/01/2016,4561,1519,1623,1718,14850,33.62
01/02/2016,4560,1521,1648,1732,14805,31.62
02/02/2016,4549,1501,1674,1755,14750,29.88
03/02/2016,4635,1525,1696,1794,14900,32.28
04/02/2016,4687,1534.5,1715,1803,15000,31.72
05/02/2016,4630,1499,1677,1770,15150,30.89
08/02/2016,4610.5,1502,1723,1824,15675,29.69
09/02/2016,4509,1481,1684,1810,15710,27.94
10/02/2016,4444,1480,1708,1805,15800,27.45
11/02/2016,4445,1484.5,1706,1830,15575,26.21
12/02/2016,4500,1500,1705,1850,15425,29.44
15/02/2016,4562,1511,1685,1830,15305,29.44
16/02/2016,4557,1522,1660,1790,15400,29.04
17/02/2016,4589,1519,1645,1734.5,15655,30.66
18/02/2016,4575.5,1517,1697,1723,15625,30.77
19/02/2016,4621,1549,1744.5,1730,15775,29.64
22/02/2016,4694,1574,1781,1728,15730,31.48
23/02/2016,4645,1548,1737,1710,16025,31.87
24/02/2016,4642,1567,1755,1690.5,16000,32.15
25/02/2016,4601,1557,1730,1686,15900,33.07
26/02/2016,4706,1560,1758,1746,15905,32.78
29/02/2016,4695,1573,1764,1753,15800,33.75
01/03/2016,4716,1573,1785,1778,15995,34.4
02/03/2016,4790,1590.5,1815,1818,16200,34.66
03/03/2016,4855,1577,1843,1838,16470,34.57
04/03/2016,5027.5,1587,1857,1866,17025,35.92
07/03/2016,5000,1599.5,1810.5,1870,17350,37.9
08/03/2016,4868,1568,1760,1819,16575,36.5
09/03/2016,4935,1582,1797,1845,16800,38.29
10/03/2016,4890,1560,1766,1817,16625,37.84
11/03/2016,4970,1561.5,1802.5,1852,16700,38.5
14/03/2016,4946,1542.5,1784,1836,16900,37.18
15/03/2016,4949,1520,1742,1786.5,16855,36.34
16/03/2016,4935,1509,1749,1779,16705,38.46
17/03/2016,5069.5,1529,1836,1821,17000,40.2
18/03/2016,5042,1521,1843,1808,16900,39.44
21/03/2016,5064,1512,1875,1829,16900,39.91
22/03/2016,5065,1500.5,1872,1815,17105,41.45
23/03/2016,4949.5,1479.5,1836,1780,17340,39.79
24/03/2016,4945,1475.5,1794,1764.5,17300,39.46
25/03/2016,4945,1475.5,1794,1764.5,17300,39.46
28/03/2016,4945,1475.5,1794,1764.5,17300,39.39
29/03/2016,4890.5,1489,1781,1741,16800,38.28
30/03/2016,4873,1496,1797,1735,16875,38.32
31/03/2016,4847,1520,1817,1705,16700,38.34
01/04/2016,4835,1536,1872,1748,16700,36.79
04/04/2016,4760.5,1536,1854,1716,16625,35.7
05/04/2016,4775,1522,1812,1697.5,16325,35.89
06/04/2016,4786,1515,1808,1717,16500,37.75
07/04/2016,4650.5,1503.5,1754,1708,16650,37.26
08/04/2016,4650,1520,1757.5,1707,16850,39.72
11/04/2016,4663.5,1508.5,1760,1697.5,16725,40.36
12/04/2016,4766.5,1533,1833,1725,16775,42.17
13/04/2016,4830,1559,1887,1758,17050,41.76
14/04/2016,4831,1559.5,1866,1712,17150,41.5
15/04/2016,4807.5,1555.5,1872,1714,17150,40.36
18/04/2016,4827,1570,1894,1714,17065,39.78
19/04/2016,4936,1587,1937,1761,17150,41.08
20/04/2016,4981,1622,1940,1771,17200,42.63
21/04/2016,4997,1635,1916,1782,17150,43.18
22/04/2016,5031,1652.5,1909,1791,17450,43.73
25/04/2016,4998,1655,1880,1757,17450,42.64
26/04/2016,4962,1648,1896,1750,17425,44.04
27/04/2016,4903,1642,1886,1734,17075,45.33
28/04/2016,4942,1665,1912,1751,17090,46.03
29/04/2016,5050,1679,1938.5,1805,17220,45.92
02/05/2016,5050,1679,1938.5,1805,17220,44.78
03/05/2016,4920,1633,1898,1767,17270,43.65
04/05/2016,4867,1633.5,1888,1763,17400,43.78
05/05/2016,4785,1608.5,1861,1736,17350,44.32
06/05/2016,4810,1598,1888,1751,17420,44.66
09/05/2016,4686,1561,1835,1730.5,17205,43.44
10/05/2016,4680,1554,1848,1747,17160,44.66
11/05/2016,4708,1564,1903,1772.5,17225,46.23
12/05/2016,4613,1545,1870,1711,16675,46.7
13/05/2016,4627.5,1535.5,1889,1710.5,16655,46.21
16/05/2016,4645,1548,1900,1738,16905,47.72
17/05/2016,4657,1545,1903.5,1722,16960,48.31
18/05/2016,4612.5,1551.5,1888,1703,16775,48.19
19/05/2016,4580,1545,1860,1686,16510,48.16
20/05/2016,4578,1547,1866,1675,16450,47.75
23/05/2016,4562,1554,1841,1657,16075,48.08
24/05/2016,4601,1556,1829,1650,15675,48.62
25/05/2016,4654,1544,1833.5,1635,15645,49.56
26/05/2016,4661,1555.5,1876,1676,15850,49.48
27/05/2016,4695,1556,1899,1699,16200,49.33
30/05/2016,4695,1556,1899,1699,16200,49.33
31/05/2016,4671,1556,1923,1700,16300,49.1
01/06/2016,4617,1569,1971,1710,16200,49.01
02/06/2016,4597,1540,1982,1716,16275,49.17
03/06/2016,4688,1544,1992,1726,16590,48.62
06/06/2016,4688,1552.5,2027,1741.5,16945,49.69
07/06/2016,4567,1564,2002,1709,16920,50.36
08/06/2016,4578,1604,2063,1735,17090,51.23
09/06/2016,4515,1577,2069.5,1702,17025,50.56
10/06/2016,4510,1573,2086,1695,17100,49.07
13/06/2016,4557,1600,2077,1710.5,17150,48.88
14/06/2016,4510.5,1610,2019,1684.5,16975,48.49
15/06/2016,4639.5,1626,2037,1697,16975,48.01
16/06/2016,4535,1604,1989,1704,17005,46.21
17/06/2016,4552,1615,1979.5,1693,17025,47.98
20/06/2016,4644,1633,2010,1722,16975,49.37
21/06/2016,4670,1635.5,2026,1709,17150,48.85
22/06/2016,4701,1634,2046,1716,17150,49.13
23/06/2016,4780,1642,2039,1730,17250,50.11
24/06/2016,4698,1617.5,2018,1710.5,17150,47.64
27/06/2016,4710,1596,1995,1701,16850,46.33
28/06/2016,4818,1624,2075,1734,16900,47.85
29/06/2016,4838,1635.5,2088,1770,17090,49.88
30/06/2016,4845,1649,2104.5,1788,17050,48.33
01/07/2016,4911,1664.5,2155,1850.5,17470,48.99
04/07/2016,4893,1649.5,2118,1846,18025,48.99
05/07/2016,4817,1655,2111,1828,17700,46.6
06/07/2016,4750,1653,2106,1834,17900,47.43
07/07/2016,4687,1638,2098,1815.5,17745,45.14
08/07/2016,4710.5,1663,2142,1817,17840,45.41
11/07/2016,4749,1652,2140,1820,17875,44.76
12/07/2016,4869,1676,2193.5,1868,17990,46.8
13/07/2016,4938,1673,2179,1879.5,17970,44.75
14/07/2016,4941,1683,2189,1897,18095,45.68
15/07/2016,4918,1669,2204,1873,18140,45.95
18/07/2016,4939,1659,2218,1854,17925,45.24
19/07/2016,4984,1647,2243,1862,17700,44.65
20/07/2016,4966,1625,2246,1856,17815,44.94
21/07/2016,4976,1601,2254,1862,17850,44.75
22/07/2016,4920,1611,2245,1840,17750,44.19
25/07/2016,4899,1605,2249,1843,17775,43.13
26/07/2016,4930,1592,2229.5,1834,17675,42.92
27/07/2016,4850,1592,2175,1799.5,17700,41.92
28/07/2016,4896.5,1609,2205,1803,17775,41.14
29/07/2016,4925,1644,2243,1823,17850,41.6
01/08/2016,4882,1635,2267,1823,17875,40.06
02/08/2016,4892,1625,2275,1823,17990,39.51
03/08/2016,4875,1642,2273,1805,17925,40.83
04/08/2016,4831,1622.5,2255,1795,17995,41.93
05/08/2016,4789,1645,2266,1785.5,18350,41.8
08/08/2016,4810,1643,2278,1791,18300,43.02
09/08/2016,4779,1642,2274,1804.5,18415,42.77
10/08/2016,4821,1647,2286,1819,18550,41.71
11/08/2016,4848,1653,2276,1833,18340,43.49
12/08/2016,4761,1655,2238.5,1837,18195,44.49
15/08/2016,4767,1676,2266,1867,18240,45.74
16/08/2016,4811,1693,2257,1875,18400,46.58
17/08/2016,4774,1694,2273,1878,18350,46.79
18/08/2016,4809,1683,2295.5,1894,18390,48.22
19/08/2016,4798,1667,2286,1883,18540,48.52
22/08/2016,4748.5,1667,2280,1854,18540,47.05
23/08/2016,4710,1669,2302,1861,18700,48.1
24/08/2016,4632,1646,2276,1855,18850,46.77
25/08/2016,4626,1644.5,2298,1862,18750,47.33
26/08/2016,4615,1642.5,2314.5,1875,18890,47.64
29/08/2016,4615,1642.5,2314.5,1875,18890,46.98
30/08/2016,4607,1630,2311,1878,18800,46.35
31/08/2016,4617,1614,2310,1904.5,18875,44.7
01/09/2016,4630,1615,2338,1930,19150,43.16
02/09/2016,4627,1594,2364,1943,19325,44.44
05/09/2016,4626,1580,2361,1969.5,19395,44.44
06/09/2016,4620,1589,2321,1946.5,19450,44.83
07/09/2016,4650,1593,2323,1919,19550,45.5
08/09/2016,4664,1590.5,2314,1925,19575,47.62
09/09/2016,4633,1578.5,2291.5,1902,19300,45.88
12/09/2016,4648,1568,2262,1882,19050,46.29
13/09/2016,4650,1565,2234,1893,19050,44.9
14/09/2016,4771.5,1586,2274,1960.5,19200,43.58
15/09/2016,4781,1572,2231,1947,19045,43.91
16/09/2016,4788,1575.5,2215,1936.5,19100,43.03
19/09/2016,4776,1583,2251,1954,19350,43.3
20/09/2016,4793,1577,2300,1980,19475,43.44
21/09/2016,4763,1584,2273,1935.5,19300,45.34
22/09/2016,4853,1633,2294,1950,19485,46.32
23/09/2016,4855,1637,2276,1919.5,19645,44.48
26/09/2016,4841,1661,2289,1947.5,19725,45.93
27/09/2016,4787,1651,2320,1966,19750,44.67
28/09/2016,4818,1665,2332,1997,19810,47.05
29/09/2016,4841,1671,2356,2062.5,20025,47.83
30/09/2016,4865,1673,2377,2123.5,20025,48.24
03/10/2016,4819,1678,2406,2097,19925,48.81
04/10/2016,4805,1669,2380,2073,19875,48.69
05/10/2016,4799.5,1675,2343,2045,19900,49.83
06/10/2016,4756,1677,2323,2054.5,20095,50.44
07/10/2016,4778,1675,2324,2077,20000,49.81
10/10/2016,4848.5,1690.5,2328,2100,20095,51.35
11/10/2016,4812,1679,2250,2047.5,19825,50.79
12/10/2016,4814,1685,2264,2023,19825,50.18
13/10/2016,4712,1692,2240,1995.5,19485,50.44
14/10/2016,4675.5,1675,2258,1998,19450,50.35
17/10/2016,4675,1660.5,2274,1989,19405,49.94
18/10/2016,4681,1642,2285,1973,19625,50.29
19/10/2016,4671,1631.5,2308,1997.5,19925,51.6
20/10/2016,4652,1612,2287,2014,19800,50.43
21/10/2016,4635,1625,2261.5,1998,19925,50.85
24/10/2016,4638,1630.5,2312,2022,19975,50.52
25/10/2016,4735,1669,2367,2052.5,20300,49.96
26/10/2016,4740,1679,2339,2048,20425,49.18
27/10/2016,4790,1699,2364,2046,20380,49.72
28/10/2016,4843,1719,2396.5,2065,20650,48.7
31/10/2016,4853,1734,2462,2065,20700,46.86
01/11/2016,4920,1735,2465,2070,20850,46.67
02/11/2016,4920,1726.5,2426,2054,20775,45.34
03/11/2016,4960,1731,2487,2092,21105,44.66
04/11/2016,4991,1722,2447,2100,21300,44.07
07/11/2016,5098,1727,2468,2087,21845,44.89
08/11/2016,5235.5,1731,2478,2125,21545,44.98
09/11/2016,5413,1753,2490,2141,21275,45.27
10/11/2016,5601,1770,2525,2154,21505,44.66
11/11/2016,5549,1745,2472,2110,21400,43.41
14/11/2016,5559,1735,2607,2195,20830,43.32
15/11/2016,5525,1735,2613,2210,20300,45.81
16/11/2016,5433,1697,2524,2161,19900,45.57
17/11/2016,5495.5,1688,2533,2168,20200,45.42
18/11/2016,5423,1694,2540,2140,20200,45.69
21/11/2016,5559,1722,2581,2173,20850,47.49
22/11/2016,5613,1760,2602,2192,21050,48.03
23/11/2016,5740,1778,2670,2224,21245,47.96
24/11/2016,5868,1770,2723,2242,21350,47.96
25/11/2016,5879,1757,2819,2391.5,20925,46.06
28/11/2016,5881,1747,2900,2523,21050,47.08
29/11/2016,5705,1721,2700,2354,20575,45.23
30/11/2016,5825,1732,2702,2365,21050,49.44
01/12/2016,5791,1722,2728,2314,21055,51.06
02/12/2016,5760,1714.5,2668,2272,21025,51.68
05/12/2016,5950,1734.5,2766,2321,21175,51.79
06/12/2016,5884,1709,2800,2336,21125,50.93
07/12/2016,5785,1707,2740,2321,21100,49.77
08/12/2016,5782,1724,2689,2284,20925,50.84
09/12/2016,5826,1750,2711,2320,20925,51.5
12/12/2016,5768,1731,2732,2352,21025,52.83
13/12/2016,5690,1741,2705,2323,21325,52.98
14/12/2016,5722,1746,2810,2316,21100,51.04
15/12/2016,5732,1735.5,2818,2348,21230,50.9
16/12/2016,5635.5,1717,2730,2245,21230,51.9
19/12/2016,5496,1712,2607,2183,21200,52.12
20/12/2016,5502,1721,2637,2195,20920,52.23
21/12/2016,5515,1725,2620,2181.5,20905,52.49
22/12/2016,5518,1722,2630,2124,20940,52.95
23/12/2016,5469,1719,2577,2073,21100,53.02
26/12/2016,5469,1719,2577,2073,21100,53.02
27/12/2016,5469,1719,2577,2073,21100,53.9
28/12/2016,5545,1705,2581,2028.5,20875,54.06
29/12/2016,5487,1679,2522,1970,21050,53.77
30/12/2016,5535.5,1693,2576,2016.5,21125,53.72
02/01/2017,5535.5,1693,2576,2016.5,21125,53.72
03/01/2017,5500,1687,2521,2014.5,20975,52.33
04/01/2017,5644,1685,2621,2079,21145,53.26
05/01/2017,5580,1702.5,2618,2054,21075,53.76
06/01/2017,5590,1713,2619,2056,21005,53.99
09/01/2017,5591,1726,2667,2108,21120,51.96
10/01/2017,5758,1749,2720,2189,21150,50.82
11/01/2017,5714,1758,2700,2134,21150,52.25
12/01/2017,5842,1790,2727,2200,21070,53.01
13/01/2017,5909,1809,2790.5,2305,21145,52.37
16/01/2017,5865,1792,2750,2268,21025,52.37
17/01/2017,5754,1798,2716.5,2295,21100,52.48
18/01/2017,5769,1834.5,2776,2307,21100,51.08
19/01/2017,5739.5,1826,2769,2285,20750,51.37
20/01/2017,5748,1845,2767,2309,20210,52.42
23/01/2017,5795,1849.5,2790,2357,20125,52.75
24/01/2017,5943,1867,2827,2392,20400,53.18
25/01/2017,5942,1833.5,2801,2390,20425,52.75
26/01/2017,5857,1820,2763,2326.5,19975,53.78
27/01/2017,5899,1816,2748.5,2288,19935,53.17
30/01/2017,5820,1802,2777,2342,19650,52.63
31/01/2017,5991,1819,2860,2371,19825,52.81
01/02/2017,5945,1819,2880,2332,19850,53.88
02/02/2017,5886,1829,2851,2340,19840,53.54
03/02/2017,5772,1834.5,2796,2325,19770,53.83
06/02/2017,5846,1834.5,2793,2348,19220,53.01
07/02/2017,5795,1831,2795,2345,18930,52.17
08/02/2017,5895,1847.5,2848,2389,19025,52.34
09/02/2017,5822,1850,2830,2335.5,19075,53
10/02/2017,6090,1874,2924,2400,19475,53.86
13/02/2017,6106,1871,2916,2420,19995,52.93
14/02/2017,6021,1887,2903,2355.5,19925,53.2
15/02/2017,6067,1913,2870,2329,19880,53.11
16/02/2017,6000,1897,2858,2275.5,19700,53.36
17/02/2017,5960,1880,2809.5,2252,19725,53.4
20/02/2017,6070,1900,2884,2310,19900,53.4
21/02/2017,6060,1886,2875,2265,19800,54.06
22/02/2017,6040,1884.5,2865,2276,19325,53.59
23/02/2017,5859,1867,2790,2238,18780,54.45
24/02/2017,5928,1885,2829,2259,19150,53.99
27/02/2017,5934,1900,2806,2255,18955,54.05
28/02/2017,5973,1924,2825,2257,19225,54.01
01/03/2017,6016,1949,2862,2305,19525,53.83
02/03/2017,5930,1911,2782,2253,19350,52.61
03/03/2017,5917,1892,2775,2249,19500,53.33
06/03/2017,5858,1876.5,2740,2243,19450,53.2
07/03/2017,5773,1876,2695,2234,19375,53.14
08/03/2017,5765.5,1877,2710,2251,19375,50.28
09/03/2017,5690,1868,2681.5,2250.5,19275,49.28
10/03/2017,5732,1880,2705,2262.5,19350,48.49
13/03/2017,5796,1881,2744,2275,19450,48.4
14/03/2017,5820,1860,2749.5,2223.5,19970,47.72
15/03/2017,5864,1887,2808,2249,19875,48.86
16/03/2017,5909,1900,2829,2243,20150,48.75
17/03/2017,5935,1914,2882,2290,20290,48.78
20/03/2017,5880,1922,2864,2274,20350,48.22
21/03/2017,5776,1927,2829,2273,20400,47.34
22/03/2017,5808,1922,2856.5,2367,20440,48.04
23/03/2017,5825,1933.5,2814,2367,20275,47.7
24/03/2017,5804,1939,2831,2353,19850,47.97
27/03/2017,5760,1930,2760,2297,19500,47.73
28/03/2017,5873,1944,2823,2329,20035,48.37
29/03/2017,5907,1960,2858,2350,20175,49.51
30/03/2017,5956,1972,2870,2351.5,20145,50.35
31/03/2017,5837.5,1962.5,2771,2340,20175,50.6
03/04/2017,5753,1952,2708,2286,20050,50.24
04/04/2017,5779.5,1938,2736,2308,20025,51.03
05/04/2017,5895,1961,2778,2312,20105,51.15
06/04/2017,5858,1953,2726,2295,20325,51.7
07/04/2017,5834,1962,2690,2251,20265,52.24
10/04/2017,5747,1926.5,2618,2258,20275,53.08
11/04/2017,5767,1921,2570,2250,20000,53.4
12/04/2017,5628,1898,2602,2242,19405,53.11
13/04/2017,5692,1909,2625,2239,19605,53.18
14/04/2017,5692,1909,2625,2239,19605,53.18
17/04/2017,5692,1909,2625,2239,19605,52.65
18/04/2017,5572,1892,2525,2101,19475,52.41
19/04/2017,5556,1903,2548,2161,19800,50.44
20/04/2017,5623,1943,2632,2159.5,19875,50.27
21/04/2017,5623,1933.5,2584,2142,19750,49.62
24/04/2017,5655,1946,2604,2163,19650,49.23
25/04/2017,5706,1963,2605.5,2170,19625,49.56
26/04/2017,5715,1964.5,2626,2185,19910,49.62
27/04/2017,5692,1924,2597,2205,19825,48.97
28/04/2017,5735.5,1911.5,2623,2249,19900,49.33
01/05/2017,5735.5,1911.5,2623,2249,19900,48.84
02/05/2017,5802,1929.5,2655,2248,19960,47.66
03/05/2017,5600,1924,2575,2202,19895,47.82
04/05/2017,5543,1913,2569,2190,19850,45.52
05/05/2017,5585,1903,2582,2181,19575,46.22
08/05/2017,5486,1879,2589,2169.5,19700,46.43
09/05/2017,5512,1870,2612,2173,19675,45.88
10/05/2017,5500.5,1865,2600,2190,19675,47.33
11/05/2017,5543,1875,2591,2177,19865,47.83
12/05/2017,5559.5,1891,2554,2126,19845,47.84
15/05/2017,5613,1905.5,2571,2135,19875,48.85
16/05/2017,5611,1923,2546,2084,19925,48.66
17/05/2017,5610,1924.5,2561,2109,20380,49.07
18/05/2017,5580,1923,2533,2072,20200,49.35
19/05/2017,5682,1943.5,2616,2094,20400,50.33
22/05/2017,5703,1938,2633.5,2092,20480,50.73
23/05/2017,5714,1943,2658,2096,20500,51.47
24/05/2017,5682,1945,2635,2075,20375,51.36
25/05/2017,5724,1960,2633,2084,20400,48.9
26/05/2017,5657.5,1951,2640,2122,20425,49.8
29/05/2017,5657.5,1951,2640,2122,20425,49.8
30/05/2017,5656,1926,2625,2106,20435,49.66
31/05/2017,5682,1928,2600,2120,20325,48.32
01/06/2017,5699,1927,2570,2110,20450,48.36
02/06/2017,5665,1931,2529,2108,20300,47.66
05/06/2017,5628,1903,2485,2103,20145,47.4
06/06/2017,5616,1901,2459,2071,19670,48.19
07/06/2017,5621,1906,2447,2062,19310,45.72
08/06/2017,5729.5,1902.5,2467,2091,19180,45.64
09/06/2017,5804,1907,2533,2099,18800,45.83
12/06/2017,5772,1889,2495,2055,19050,46.08
13/06/2017,5717,1889,2473,2057,19400,46.46
14/06/2017,5699,1882.5,2494,2079,19225,44.73
15/06/2017,5661,1872,2505,2093,19500,44.46
16/06/2017,5663,1867,2527,2111,19640,44.74
19/06/2017,5724,1886.5,2556,2128.5,19550,44.2
20/06/2017,5657,1886.5,2555,2127.5,19505,43.23
21/06/2017,5742,1867,2640,2185,19500,42.53
22/06/2017,5742,1870,2700,2205,19250,42.74
23/06/2017,5800.5,1865,2704,2229.5,19225,43.01
26/06/2017,5794.5,1862,2719,2255,19290,43.38
27/06/2017,5858,1883,2747,2286,19280,44.24
28/06/2017,5881,1896,2734,2296,19445,44.74
29/06/2017,5940,1915,2755.5,2314,20025,44.93
30/06/2017,5937,1919,2758,2292,19975,46.04
03/07/2017,5928,1927,2805,2337,20150,47.07
04/07/2017,5892,1928,2793,2300,19950,47.07
05/07/2017,5841,1929,2781.5,2275,19680,45.13
06/07/2017,5851,1944,2785,2284,19945,45.52
07/07/2017,5828,1930,2793,2296,19565,44.23
10/07/2017,5824,1897,2780.5,2320,19880,44.4
11/07/2017,5875,1900,2820.5,2305,19775,45.04
12/07/2017,5905,1889,2833,2327,19900,45.49
13/07/2017,5876,1923,2803.5,2294,19805,46.08
14/07/2017,5926,1927,2786,2316,19810,46.54
17/07/2017,5996,1918,2815,2296.5,19925,46.02
18/07/2017,6007,1931,2794,2275,20000,46.4
19/07/2017,5966.5,1920,2747,2217,20095,47.12
20/07/2017,5958.5,1917,2727,2213,20075,46.79
21/07/2017,6004,1915,2753.5,2239.5,20225,45.77
24/07/2017,6027,1912,2788,2260,20155,46.34
25/07/2017,6225,1930,2836,2318,20305,47.89
26/07/2017,6329,1942,2808,2313,20325,48.75
27/07/2017,6330,1938,2801,2309,20650,49.04
28/07/2017,6325,1907,2776,2320,20600,49.71
31/07/2017,6369,1918,2795,2334,20650,50.17
01/08/2017,6345,1907,2780,2338,20525,49.16
02/08/2017,6352,1926,2801.5,2353,20590,49.59
03/08/2017,6352,1916,2792,2367,20650,49.03
04/08/2017,6372,1910.5,2812,2361,20510,49.58
07/08/2017,6414,1964,2858,2361,20600,49.39
08/08/2017,6480,2030,2925,2383,20210,49.17
09/08/2017,6455,2027.5,2931.5,2350,20205,49.56
10/08/2017,6423,2037,2938,2366,20325,48.59
11/08/2017,6411,2042.5,2896.5,2326,20305,48.82
14/08/2017,6397,2023,2917,2335,20300,47.59
15/08/2017,6379,2049,2959.5,2381,20100,47.55
16/08/2017,6532,2094,3119,2517,20025,46.78
17/08/2017,6490,2076,3062,2413.5,20200,47.09
18/08/2017,6486,2062,3124,2361,20240,48.51
21/08/2017,6586,2081,3125.5,2347,20500,47.37
22/08/2017,6580,2075,3119,2416,20350,47.64
23/08/2017,6565,2097,3107,2377,20525,48.41
24/08/2017,6696,2106,3118,2357,20490,47.43
25/08/2017,6666,2070,3063.5,2325,20325,47.87
28/08/2017,6666,2070,3063.5,2325,20325,46.57
29/08/2017,6791.5,2095,3110,2378,20350,46.44
30/08/2017,6769,2087.5,3095,2370,20600,45.96
31/08/2017,6788,2117,3146,2394,20670,47.23
01/09/2017,6835,2136,3185,2395,20625,47.29
04/09/2017,6917,2119.5,3205,2392.5,20790,47.29
05/09/2017,6900,2096,3140,2334,20730,48.66
06/09/2017,6901,2104.5,3095,2340,20790,49.16
07/09/2017,6898.5,2107,3129,2340,20750,49.09
08/09/2017,6693,2099,3031,2265,20550,47.48
11/09/2017,6748,2122,3083,2277,20750,48.07
12/09/2017,6668,2137,3061,2311.5,20675,48.23
13/09/2017,6553,2110,3023.5,2290,20515,49.3
14/09/2017,6498,2098,3006,2307,20535,49.89
15/09/2017,6507,2086,3031,2359,20540,49.89
18/09/2017,6527,2089.5,3098,2390,20700,49.91
19/09/2017,6539,2125,3106.5,2421,20650,49.48
20/09/2017,6526,2177,3132,2460,20625,50.41
21/09/2017,6456,2171,3100.5,2513,20450,50.55
22/09/2017,6457,2158,3031,2483,20525,50.66
25/09/2017,6450,2148,3096.5,2472,20700,52.22
26/09/2017,6413,2126,3116,2488,20710,51.88
27/09/2017,6437,2131.5,3105,2462,20700,52.14
28/09/2017,6522,2131,3147,2470,20600,51.56
29/09/2017,6481,2102,3162,2485,20675,51.67
02/10/2017,6493,2101,3236,2518,20675,50.58
03/10/2017,6520,2131,3264,2591,20800,50.42
04/10/2017,6521,2166,3302,2560,20775,49.98
05/10/2017,6700,2171.5,3288,2592,20950,50.79
06/10/2017,6666.5,2153,3235,2533,20550,49.29
09/10/2017,6666,2173.5,3233,2512,20770,49.58
10/10/2017,6760,2163,3279,2557,20725,50.92
11/10/2017,6800,2130,3219,2565,20870,51.3
12/10/2017,6887,2146.5,3250,2557,20740,50.6
13/10/2017,6882,2133.5,3235,2530,20600,51.45
16/10/2017,7134.5,2136,3194,2540,20600,51.87
17/10/2017,7027,2140,3085,2492,20350,51.88
18/10/2017,6990,2121,3121,2522,20080,52.04
19/10/2017,6967,2153,3114,2470,19850,51.29
20/10/2017,6952,2136,3099,2467.5,19575,51.47
23/10/2017,7004,2137,3129,2500,19580,51.9
24/10/2017,7035.5,2155,3177,2468,19775,52.47
25/10/2017,7010,2186,3191,2488,19890,52.18
26/10/2017,6986,2190,3225,2482,19850,52.64
27/10/2017,6830,2168,3172.5,2423,19875,53.9
30/10/2017,6867,2163,3209,2410,19425,54.15
31/10/2017,6839,2160,3265,2414,19375,54.38
01/11/2017,6930,2185,3277,2482,19400,54.3
